frequency,20251210_155950.JPG_T1,20251210_155950.JPG_T2,20251210_155950.JPG_T3,20251210_155950.JPG_T4,20251210_155519.JPG_T5,20251210_155519.JPG_T6,20251210_155519.JPG_T7,20251210_155519.JPG_T8,20251210_155519.JPG_T9,20251210_155519.JPG_T10,20251210_155519.JPG_T11,20251210_155519.JPG_T12,20251210_155519.JPG_T13,20251210_155519.JPG_T14,20251210_155530.JPG_T15,20251210_155530.JPG_T16,20251210_155530.JPG_T17,20251210_155530.JPG_T18,20251210_155530.JPG_T19,20251210_155530.JPG_T20,20251210_155530.JPG_T21,20251210_155530.JPG_T22,20251210_155530.JPG_T23,20251210_155530.JPG_T24,20251210_155530.JPG_T25,20251210_155530.JPG_T26,20251210_155530.JPG_T27,20251210_155614.JPG_T28,20251210_155614.JPG_T29,20251210_155614.JPG_T30,20251210_155614.JPG_T31,20251210_155614.JPG_T32,20251210_155614.JPG_T33,20251210_155713.JPG_T34,20251210_155713.JPG_T35,20251210_155748.JPG_T36,20251210_155748.JPG_T37,20251210_155748.JPG_T38,20251210_155819.JPG_T39,20251210_155819.JPG_T40
0.47789764,,,,,3.0539,,,,,84.9436,72.5405,,,,,,,,,,,,12.6853,20.7523,79.3376,56.7481,25.3536,4.4406,,,,5.9446,,,,,2.8183,,,20.4186
0.47827364,,,,,3.8879,,,,,51.1496,9.9667,,,,,,,,,,,,5.4668,17.0696,44.7930,2.3720,5.5234,4.4694,,,,9.9232,,,,,4.2567,,,15.1599
0.47864964,,,,,4.6748,,,,,54.7755,134.4310,,,,,,,,,,,,10.1905,5.2152,5.0420,18.1072,13.9844,4.5675,,,,4.3690,,,,,9.8451,,,1.9040
0.47902564,,,,,9.2614,,,,,14.7927,71.2491,,,,,,,,,,,,30.0124,21.0256,18.1703,10.3565,22.7948,15.0812,,,,2.1479,,,,,2.6110,,,9.3212
0.47940164,,,,,5.0959,,,,,0.7319,73.5754,,,,,,,,,,,,13.9543,39.5204,44.6337,23.1802,0.9919,8.3390,,,,0.4450,,,,,5.2121,,,6.2724
0.47977765,,,,,0.9326,,,,,136.8641,184.1916,,,,,,,,,,,,5.0594,7.6444,37.3328,9.0911,24.0106,4.0709,,,,10.3990,,,,,15.2615,,,1.5357
0.48015365,,,,,4.4711,,,,,319.2715,151.1075,,,,,,,,,,,,11.6732,7.2190,14.7976,7.0049,15.4048,3.2700,,,,12.6055,,,,,2.9304,,,2.6655
0.48052965,,,,,0.9806,,,,,159.1795,109.3324,,,,,,,,,,,,27.3963,36.8137,4.2989,17.9068,7.3448,4.5066,,,,8.1442,,,,,0.3563,,,7.5178
0.48090565,,,,,0.6759,,,,,163.2528,7.1757,,,,,,,,,,,,31.2825,43.2203,0.7731,33.1002,1.8917,1.4409,,,,0.5515,,,,,0.0092,,,6.1024
0.48128165,,,,,0.8185,,,,,18.2135,99.3491,,,,,,,,,,,,11.2738,21.6132,1.9345,31.2417,6.5695,6.5729,,,,6.3580,,,,,0.5054,,,5.2570
0.48165765,,,,,0.0756,,,,,16.9238,84.3833,,,,,,,,,,,,7.2707,12.3889,26.0813,7.3280,10.4698,10.8945,,,,4.0513,,,,,2.9365,,,1.7058
0.48203365,,,,,0.5504,,,,,187.7482,102.6870,,,,,,,,,,,,2.1121,7.9155,41.0252,20.2738,5.9360,4.3008,,,,5.2872,,,,,1.6218,,,7.6674
0.48240965,,,,,0.7617,,,,,302.7601,78.0943,,,,,,,,,,,,1.2467,6.0498,34.6177,2.1712,0.8774,0.0716,,,,9.7810,,,,,3.6653,,,14.1209
0.48278566,,,,,2.7858,,,,,112.9887,48.6539,,,,,,,,,,,,9.3505,0.0619,46.8411,9.7982,2.9814,0.0302,,,,13.7469,,,,,8.1824,,,4.9354
0.48316166,,,,,0.5255,,,,,0.2113,44.9120,,,,,,,,,,,,15.7652,2.5372,1.8584,9.6622,7.3126,1.6144,,,,15.1779,,,,,6.7578,,,2.3404
0.48353766,,,,,1.0884,,,,,14.4508,36.1600,,,,,,,,,,,,6.5945,1.5776,31.9552,2.4642,7.3431,0.3292,,,,13.8666,,,,,2.9466,,,19.5872
0.48391366,,,,,6.7102,,,,,1.8866,3.2441,,,,,,,,,,,,7.3187,0.7511,48.6864,0.0294,2.3075,13.3969,,,,5.6127,,,,,2.5720,,,24.6129
0.48428966,,,,,13.9163,,,,,155.9039,77.3039,,,,,,,,,,,,14.3880,2.8728,82.0219,46.8390,0.5124,13.3555,,,,1.7205,,,,,7.7816,,,2.1951
0.48466566,,,,,2.6982,,,,,246.8533,202.3565,,,,,,,,,,,,30.6634,5.6524,13.1466,70.2332,7.6553,3.4444,,,,1.8014,,,,,0.8435,,,1.0648
0.48504166,,,,,7.2491,,,,,55.5504,127.0178,,,,,,,,,,,,63.6363,3.6614,24.9265,9.4290,3.4199,11.6284,,,,8.9180,,,,,1.6671,,,2.7769
0.48541767,,,,,0.6263,,,,,0.7766,93.8983,,,,,,,,,,,,35.6990,2.3376,92.6290,5.4356,3.0044,5.0336,,,,1.1607,,,,,2.7384,,,0.6776
0.48579367,,,,,0.3432,,,,,39.2106,69.5135,,,,,,,,,,,,6.6364,4.3205,136.8121,1.0088,6.0190,10.0366,,,,1.5075,,,,,0.3785,,,3.8490
0.48616967,,,,,0.2448,,,,,31.7797,26.1590,,,,,,,,,,,,0.4255,27.0291,119.9313,10.6752,0.7265,3.4745,,,,4.2192,,,,,0.4607,,,1.0320
0.48654567,,,,,4.2114,,,,,22.9338,16.0838,,,,,,,,,,,,16.2726,12.0147,12.6669,20.3798,3.5081,8.3773,,,,8.7403,,,,,2.1062,,,1.6235
0.48692167,,,,,1.7033,,,,,179.2840,99.9565,,,,,,,,,,,,11.6123,2.0430,11.6583,0.9379,2.3819,1.3773,,,,3.0220,,,,,1.1554,,,2.8479
0.48729767,,,,,4.5206,,,,,273.8287,64.3273,,,,,,,,,,,,8.9446,2.3996,39.6854,3.3756,4.3310,14.2062,,,,3.6195,,,,,0.9396,,,7.1833
0.48767367,,,,,5.3292,,,,,50.1290,8.6348,,,,,,,,,,,,13.1649,3.4503,75.7233,13.4998,16.6790,1.5160,,,,1.3225,,,,,5.0310,,,7.3125
0.48804967,,,,,5.6224,,,,,6.3425,96.3648,,,,,,,,,,,,9.7786,13.2882,69.0747,15.2853,42.3198,17.8881,,,,1.2776,,,,,8.4305,,,21.3322
0.48842568,,,,,0.6828,,,,,84.9721,146.3613,,,,,,,,,,,,16.1071,5.2103,15.7448,23.6577,64.7664,15.9509,,,,1.6274,,,,,4.1311,,,14.1308
0.48880168,,,,,3.9622,,,,,73.0931,10.7073,,,,,,,,,,,,5.1196,5.6914,11.1329,60.0518,34.9979,7.3162,,,,8.8839,,,,,3.4411,,,2.5510
0.48917768,,,,,6.3228,,,,,31.7100,113.5928,,,,,,,,,,,,1.3420,1.5057,69.3770,5.9474,4.2204,6.1147,,,,4.3173,,,,,3.6868,,,2.1341
0.48955368,,,,,8.2815,,,,,150.2373,18.6944,,,,,,,,,,,,0.7500,4.9545,72.2537,50.9524,6.2474,3.4858,,,,3.8365,,,,,0.6650,,,13.1629
0.48992968,,,,,10.9150,,,,,126.6958,92.2905,,,,,,,,,,,,2.5619,3.0790,104.7131,61.1182,17.9623,1.3117,,,,5.2202,,,,,1.9563,,,40.4170
0.49030568,,,,,2.8807,,,,,13.4865,2.1666,,,,,,,,,,,,20.0098,4.5774,85.6984,38.8001,2.6530,1.2750,,,,3.6284,,,,,5.9403,,,56.9123
0.49068168,,,,,3.9602,,,,,90.7043,12.0990,,,,,,,,,,,,58.5770,2.0559,28.9381,42.6126,2.6050,8.7529,,,,5.6277,,,,,5.3846,,,20.4407
0.49105768,,,,,0.8241,,,,,35.3909,63.9694,,,,,,,,,,,,43.6631,12.7112,167.1311,27.6743,24.9179,15.3479,,,,7.4612,,,,,0.7823,,,0.3924
0.49143369,,,,,2.8647,,,,,104.9276,55.5372,,,,,,,,,,,,10.8443,3.3636,20.9030,0.1318,24.7084,7.4825,,,,1.1918,,,,,1.9254,,,0.9946
0.49180969,,,,,4.4320,,,,,55.4107,0.5095,,,,,,,,,,,,3.4841,1.5540,10.8858,14.8618,19.7584,2.9183,,,,0.2641,,,,,1.5925,,,11.5186
0.49218569,,,,,1.2028,,,,,91.4137,8.1275,,,,,,,,,,,,4.5708,12.0812,18.1457,20.6042,1.0405,10.3203,,,,0.6594,,,,,0.5688,,,14.6894
0.49256169,,,,,9.4038,,,,,143.9142,16.1782,,,,,,,,,,,,10.7880,17.7881,12.4432,34.0147,24.5839,15.3944,,,,6.3122,,,,,1.5390,,,7.9355
0.49293769,,,,,0.7561,,,,,112.0556,22.6093,,,,,,,,,,,,20.7928,5.8782,21.4122,41.0385,31.6983,0.2494,,,,4.5369,,,,,2.4536,,,19.6199
0.49331369,,,,,0.5004,,,,,250.6289,4.2708,,,,,,,,,,,,11.8662,1.4504,4.0246,4.5114,20.5001,24.6548,,,,0.4359,,,,,0.6254,,,15.1484
0.49368969,,,,,0.3845,,,,,54.1614,121.2267,,,,,,,,,,,,1.2777,0.1018,23.7766,3.0316,7.6506,22.9828,,,,3.0684,,,,,7.4476,,,5.7967
0.49406569,,,,,2.0402,,,,,92.0081,364.7651,,,,,,,,,,,,2.7913,2.8065,63.8260,1.4298,0.9856,2.1364,,,,2.0187,,,,,10.2734,,,2.2847
0.49444170,,,,,1.5083,,,,,112.3482,217.6333,,,,,,,,,,,,19.0206,6.5441,77.7653,2.2543,11.5332,2.9679,,,,4.0074,,,,,18.9919,,,3.9000
0.49481770,,,,,2.1776,,,,,87.9121,58.1115,,,,,,,,,,,,30.7309,3.4595,50.5678,6.0970,12.1961,4.0220,,,,4.2289,,,,,4.1585,,,4.9270
0.49519370,,,,,2.3848,,,,,80.4241,45.5713,,,,,,,,,,,,23.8615,4.0793,51.1567,30.4145,3.1796,5.4114,,,,7.5001,,,,,2.6588,,,8.3642
0.49556970,,,,,2.7121,,,,,157.4970,26.3270,,,,,,,,,,,,33.5180,0.2743,2.2771,54.5519,18.2147,3.5194,,,,12.9718,,,,,4.3381,,,3.3466
0.49594570,,,,,0.5168,,,,,61.1297,13.0486,,,,,,,,,,,,19.2186,13.0516,6.8449,34.3826,13.5758,5.1023,,,,2.1012,,,,,0.3058,,,8.4210
0.49632170,,,,,2.3041,,,,,156.9742,130.3160,,,,,,,,,,,,4.4551,12.7225,14.2049,37.5484,29.3179,15.5047,,,,0.7575,,,,,1.7163,,,18.7094
0.49669770,,,,,1.7142,,,,,62.2013,192.3005,,,,,,,,,,,,10.3875,10.0077,20.0336,36.0440,16.7788,14.5525,,,,2.6841,,,,,1.7012,,,15.9966
0.49707371,,,,,2.3376,,,,,55.0003,231.3416,,,,,,,,,,,,0.7554,3.9383,0.3670,26.0792,0.7763,4.1385,,,,0.5014,,,,,3.2647,,,2.2279
0.49744971,,,,,9.1378,,,,,94.2752,34.6347,,,,,,,,,,,,0.7782,1.5929,2.1402,8.0007,7.3601,4.5193,,,,7.1627,,,,,0.2521,,,5.4451
0.49782571,,,,,0.9933,,,,,120.2880,55.2884,,,,,,,,,,,,0.6856,4.4015,42.6163,5.1115,9.4689,3.9558,,,,0.5581,,,,,1.9491,,,3.7504
0.49820171,,,,,3.0793,,,,,147.8120,71.7339,,,,,,,,,,,,9.0651,1.0667,17.5280,4.6681,10.9198,2.7569,,,,1.4517,,,,,4.3076,,,4.7794
0.49857771,,,,,0.7868,,,,,93.8550,29.7392,,,,,,,,,,,,12.6746,12.5683,1.5315,26.1333,12.4790,15.0333,,,,1.0306,,,,,5.5350,,,13.8120
0.49895371,,,,,1.1767,,,,,14.6843,28.1044,,,,,,,,,,,,6.6752,11.5366,7.2124,7.6315,8.5969,16.9532,,,,1.8035,,,,,2.5947,,,4.7957
0.49932971,,,,,2.2185,,,,,54.2492,13.3815,,,,,,,,,,,,4.3606,2.2521,2.4369,3.3794,21.5401,7.5610,,,,2.6720,,,,,6.7186,,,0.9445
0.49970571,,,,,0.2890,,,,,78.7660,11.1607,,,,,,,,,,,,13.6193,0.4277,8.6177,7.6957,4.8494,6.1944,,,,5.0689,,,,,3.2361,,,0.0696
0.50008172,,,,,0.7883,,,,,217.8207,0.0711,,,,,,,,,,,,15.2666,0.5477,7.6545,0.0356,11.4779,3.5202,,,,6.9391,,,,,7.6355,,,2.5895
0.50045772,,,,,0.4980,,,,,186.5233,2.1811,,,,,,,,,,,,1.1784,0.2118,24.2380,2.6169,39.7239,0.5954,,,,2.2470,,,,,6.7404,,,24.2677
0.50083372,,,,,2.8981,,,,,96.7887,17.1592,,,,,,,,,,,,6.1286,1.4088,20.3775,44.8673,23.1825,5.1596,,,,4.4511,,,,,3.1654,,,30.9859
0.50120972,,,,,2.9990,,,,,146.5227,29.2576,,,,,,,,,,,,5.7669,6.5339,44.0861,21.2436,2.0410,1.9800,,,,4.6736,,,,,0.7569,,,8.3002
0.50158572,,,,,1.1753,,,,,101.0888,5.1145,,,,,,,,,,,,1.8792,1.1968,39.4126,14.4140,9.5942,3.5174,,,,0.7889,,,,,0.4296,,,2.8329
0.50196172,,,,,0.2540,,,,,56.0988,52.3340,,,,,,,,,,,,0.8925,4.8571,0.9120,38.4113,19.2094,2.1974,,,,1.5984,,,,,1.1985,,,8.1043
0.50233772,,,,,0.0932,,,,,65.6086,44.0094,,,,,,,,,,,,0.0615,13.7224,0.5694,21.7190,10.3783,1.5013,,,,2.5620,,,,,6.2153,,,6.9466
0.50271372,,,,,5.5001,,,,,61.1636,28.8136,,,,,,,,,,,,2.5589,12.1860,29.5304,9.7565,4.4496,5.2750,,,,0.8229,,,,,8.4496,,,2.6798
0.50308973,,,,,0.3352,,,,,87.0003,14.4151,,,,,,,,,,,,9.2842,22.3592,97.1695,4.5215,2.7607,6.5761,,,,0.4953,,,,,2.0921,,,7.5136
0.50346573,,,,,2.1304,,,,,212.8482,12.1693,,,,,,,,,,,,7.9440,22.1631,24.8601,10.7663,25.9845,3.7092,,,,6.8705,,,,,3.3729,,,4.1589
0.50384173,,,,,0.8583,,,,,68.5192,4.9975,,,,,,,,,,,,7.9350,6.9182,31.1435,10.0033,23.2486,0.4534,,,,11.4633,,,,,12.6695,,,5.9458
0.50421773,,,,,4.1485,,,,,8.3689,13.3436,,,,,,,,,,,,17.3719,8.3163,96.3750,3.2020,4.4004,0.8835,,,,3.4185,,,,,7.9891,,,8.7154
0.50459373,,,,,6.4994,,,,,37.1378,3.7090,,,,,,,,,,,,22.0820,8.9863,68.4385,17.3941,0.4250,0.3183,,,,3.3426,,,,,2.6744,,,5.0638
0.50496973,,,,,5.3500,,,,,26.5534,186.5920,,,,,,,,,,,,14.8559,2.9867,67.5054,52.2435,2.8229,0.3270,,,,9.2683,,,,,6.4896,,,6.8768
0.50534573,,,,,6.5826,,,,,79.5405,108.8211,,,,,,,,,,,,33.7995,0.9271,102.4229,6.9916,4.2890,2.8847,,,,8.2938,,,,,0.6463,,,9.6190
0.50572173,,,,,0.3399,,,,,39.0328,1.7027,,,,,,,,,,,,41.1134,4.1284,17.2633,14.6100,7.0064,4.1898,,,,5.2006,,,,,1.4729,,,17.0152
0.50609774,,,,,0.3219,,,,,35.7866,3.5943,,,,,,,,,,,,9.6222,1.0786,4.3750,0.8335,1.4242,0.2340,,,,4.1123,,,,,1.3955,,,8.2896
0.50647374,,,,,4.4210,,,,,60.2611,57.4267,,,,,,,,,,,,10.9050,3.0770,7.7819,6.8027,0.4712,3.4513,,,,0.8083,,,,,0.6103,,,2.5448
0.50684974,,,,,10.9860,,,,,57.9555,55.4054,,,,,,,,,,,,0.6903,3.0824,13.2228,15.1976,15.6365,0.9314,,,,1.3475,,,,,0.5858,,,6.9649
0.50722574,,,,,4.6080,,,,,161.6668,11.3538,,,,,,,,,,,,8.5842,0.0549,44.0943,14.0856,22.7866,3.6929,,,,0.8160,,,,,0.5416,,,4.7458
0.50760174,,,,,6.3770,,,,,37.0577,182.5619,,,,,,,,,,,,7.3295,1.1065,11.4417,21.3486,13.0304,4.8603,,,,6.4413,,,,,0.0081,,,0.4019
0.50797774,,,,,0.5030,,,,,8.2530,264.2989,,,,,,,,,,,,14.3176,5.1693,108.5655,8.0763,19.3603,3.4308,,,,12.8047,,,,,0.4595,,,0.1857
0.50835374,,,,,1.6431,,,,,8.1880,132.7551,,,,,,,,,,,,6.6664,20.3266,200.9072,0.1970,2.8829,6.1936,,,,4.9135,,,,,0.6291,,,1.1711
0.50872975,,,,,1.3501,,,,,25.0672,105.9395,,,,,,,,,,,,4.3697,17.1108,54.9580,7.6752,23.9548,15.5807,,,,13.9042,,,,,4.1823,,,6.4331
0.50910575,,,,,3.6520,,,,,2.5384,47.3527,,,,,,,,,,,,5.1612,1.7609,35.7896,8.0983,12.1803,19.9790,,,,11.2344,,,,,5.7555,,,5.7908
0.50948175,,,,,4.0087,,,,,62.9586,2.0745,,,,,,,,,,,,21.3513,9.2940,86.1798,1.9818,1.8670,3.7849,,,,4.3137,,,,,3.5921,,,14.1241
0.50985775,,,,,5.0076,,,,,7.9152,33.3088,,,,,,,,,,,,41.2566,7.7809,7.4586,3.3895,7.3800,0.0338,,,,0.1772,,,,,8.5029,,,16.5423
0.51023375,,,,,0.2720,,,,,74.4190,90.0971,,,,,,,,,,,,10.5940,7.8962,42.1310,21.7419,0.4589,1.0681,,,,7.6408,,,,,7.7073,,,6.5946
0.51060975,,,,,2.9588,,,,,126.5696,57.6788,,,,,,,,,,,,0.5619,8.0349,28.0544,19.8358,3.0858,3.6651,,,,12.4254,,,,,1.7571,,,4.0166
0.51098575,,,,,5.4253,,,,,31.3188,19.7891,,,,,,,,,,,,2.8922,3.5772,1.0311,34.2851,0.0189,7.9138,,,,13.1990,,,,,2.3430,,,0.7685
0.51136175,,,,,3.2619,,,,,2.8765,120.2931,,,,,,,,,,,,15.4825,1.0183,1.0384,39.1256,2.0790,1.3058,,,,14.8214,,,,,3.7431,,,0.1280
0.51173776,,,,,1.0380,,,,,1.3069,41.9300,,,,,,,,,,,,3.8355,3.9625,3.7744,11.5437,0.9334,1.7429,,,,14.4527,,,,,1.9678,,,1.5872
0.51211376,,,,,0.7511,,,,,75.7516,33.4054,,,,,,,,,,,,2.0233,9.3968,6.4407,0.1159,2.7591,3.6347,,,,12.9598,,,,,0.8273,,,2.3276
0.51248976,,,,,1.4118,,,,,24.1794,65.6652,,,,,,,,,,,,0.3961,1.9583,55.5193,3.8816,3.3239,9.8524,,,,8.2825,,,,,0.1230,,,1.7381
0.51286576,,,,,2.9672,,,,,177.0818,12.0189,,,,,,,,,,,,2.0455,0.5332,81.0270,19.8246,20.6749,3.5880,,,,7.4605,,,,,5.0325,,,4.8590
0.51324176,,,,,1.1552,,,,,214.5622,51.2028,,,,,,,,,,,,1.0740,7.9069,101.0659,25.1122,3.1527,1.6937,,,,17.8490,,,,,1.4364,,,6.8585
0.51361776,,,,,4.7782,,,,,232.6169,140.9045,,,,,,,,,,,,10.1898,16.0465,67.0773,1.5061,6.0542,3.4073,,,,6.0752,,,,,3.6469,,,1.3634
0.51399376,,,,,0.8550,,,,,122.8480,133.5947,,,,,,,,,,,,15.8779,7.8977,28.8653,13.3587,6.8632,3.6997,,,,3.4974,,,,,4.7772,,,9.1437
0.51436976,,,,,0.3651,,,,,58.9434,64.9362,,,,,,,,,,,,14.0870,4.6436,86.4045,13.9655,2.9050,1.9713,,,,12.5255,,,,,3.3734,,,7.6117
0.51474577,,,,,2.1599,,,,,53.6323,21.8432,,,,,,,,,,,,8.0902,7.9512,121.1053,14.7151,23.9703,0.1442,,,,10.4401,,,,,2.0161,,,1.6580
0.51512177,,,,,2.1497,,,,,52.6787,2.4670,,,,,,,,,,,,3.0722,0.1643,23.0552,25.3181,10.4641,0.2975,,,,2.3386,,,,,1.3851,,,0.3408
0.51549777,,,,,2.5066,,,,,125.3193,166.2790,,,,,,,,,,,,1.7801,8.0124,3.0406,44.8100,2.1318,1.6813,,,,1.2927,,,,,11.5850,,,0.1309
0.51587377,,,,,4.3734,,,,,103.8768,265.2774,,,,,,,,,,,,8.0462,3.6091,29.4396,6.1358,10.5606,0.8815,,,,10.7637,,,,,13.9761,,,0.8331
0.51624977,,,,,0.0486,,,,,44.3410,41.9981,,,,,,,,,,,,9.7474,7.9004,7.2545,23.1526,8.7202,5.2789,,,,16.3984,,,,,3.5958,,,0.5214
0.51662577,,,,,9.3082,,,,,15.8564,92.8765,,,,,,,,,,,,0.3302,15.9869,55.9137,27.4105,1.3775,1.0903,,,,10.9760,,,,,14.0623,,,3.7797
0.51700177,,,,,3.9783,,,,,46.7437,60.7150,,,,,,,,,,,,3.8960,15.9394,119.7664,2.1675,1.2446,2.1379,,,,8.9557,,,,,21.3567,,,7.9564
0.51737777,,,,,3.9991,,,,,42.7157,101.1742,,,,,,,,,,,,9.3518,15.1625,24.6493,14.1265,0.0762,0.4190,,,,9.2293,,,,,4.3611,,,10.0106
0.51775378,,,,,1.7441,,,,,14.3517,64.8668,,,,,,,,,,,,3.4358,6.2024,4.8303,57.6209,1.5402,1.5552,,,,8.8129,,,,,5.6512,,,11.7524
0.51812978,,,,,1.7525,,,,,100.4867,1.1500,,,,,,,,,,,,0.2210,2.1586,0.8530,17.4499,4.4173,2.1478,,,,4.5757,,,,,9.5475,,,16.7371
0.51850578,,,,,3.0800,,,,,187.0919,18.5577,,,,,,,,,,,,3.6956,8.1418,6.6566,11.0655,10.1102,1.3726,,,,0.9841,,,,,9.1122,,,12.8166
0.51888178,,,,,0.3752,,,,,126.0766,42.2835,,,,,,,,,,,,1.8857,13.1985,38.1640,6.6152,6.0734,6.5076,,,,14.9350,,,,,7.2238,,,10.0716
0.51925778,,,,,1.0657,,,,,9.1048,17.8894,,,,,,,,,,,,1.1013,7.6933,19.8856,15.6300,7.5218,3.2906,,,,10.3079,,,,,4.6332,,,0.6427
0.51963378,,,,,1.0750,,,,,91.9984,17.2997,,,,,,,,,,,,6.9794,0.4373,1.8245,46.0347,13.8980,0.2822,,,,6.9943,,,,,0.1102,,,3.3833
0.52000978,,,,,0.6509,,,,,173.1326,6.2805,,,,,,,,,,,,7.5902,0.0372,29.7521,29.4942,1.7697,1.4683,,,,16.9819,,,,,3.5576,,,2.2024
0.52038579,,,,,2.1114,,,,,52.6320,60.3860,,,,,,,,,,,,2.5788,1.9466,8.9671,17.8963,3.2353,12.8291,,,,26.3858,,,,,7.9474,,,0.0163
0.52076179,,,,,0.3103,,,,,16.1989,16.5893,,,,,,,,,,,,8.9936,14.2987,12.9404,23.9817,1.0373,7.8278,,,,13.4914,,,,,7.1244,,,0.4471
0.52113779,,,,,2.8924,,,,,52.4150,35.8572,,,,,,,,,,,,16.3416,9.4527,33.3599,10.3077,2.3121,1.2088,,,,2.2286,,,,,2.1478,,,1.4001
0.52151379,,,,,1.1776,,,,,94.8053,114.0661,,,,,,,,,,,,17.0223,1.6165,49.9690,10.9715,3.7598,3.6915,,,,0.3670,,,,,0.1679,,,12.0066
0.52188979,,,,,3.1189,,,,,74.9425,55.7879,,,,,,,,,,,,18.2100,1.0304,0.9756,18.5438,16.9883,1.5731,,,,8.8416,,,,,3.0098,,,10.8110
0.52226579,,,,,1.3699,,,,,76.0230,9.0049,,,,,,,,,,,,22.0588,4.2675,13.4800,21.8194,15.7549,10.4820,,,,13.6660,,,,,3.5649,,,4.6868
0.52264179,,,,,6.2436,,,,,128.9522,7.1126,,,,,,,,,,,,13.0854,2.3134,23.6343,10.0667,5.3357,11.3051,,,,12.9132,,,,,0.7152,,,0.6800
0.52301779,,,,,2.2786,,,,,131.7581,76.8184,,,,,,,,,,,,5.9482,7.9302,79.2477,21.8893,1.2340,4.1366,,,,5.6234,,,,,0.0444,,,1.5572
0.52339380,,,,,14.9471,,,,,97.4767,8.2950,,,,,,,,,,,,28.2184,0.6435,29.9739,46.4547,1.9963,6.8318,,,,0.2152,,,,,5.2820,,,0.6209
0.52376980,,,,,3.5452,,,,,294.2101,14.6063,,,,,,,,,,,,66.2437,2.8286,0.8892,26.2874,4.3862,16.5181,,,,2.1822,,,,,3.0127,,,0.9430
0.52414580,,,,,10.9957,,,,,172.2903,184.1702,,,,,,,,,,,,52.1990,2.1569,0.8509,21.4524,1.0036,14.1244,,,,12.0635,,,,,0.1713,,,1.6224
0.52452180,,,,,2.4033,,,,,8.3561,72.7358,,,,,,,,,,,,18.1505,1.0125,5.6648,19.5346,1.9912,3.6647,,,,16.7966,,,,,2.1606,,,4.3420
0.52489780,,,,,3.3625,,,,,106.3616,13.9545,,,,,,,,,,,,10.7106,1.7850,28.5108,16.8711,0.2514,4.4685,,,,15.9640,,,,,4.9931,,,3.9933
0.52527380,,,,,1.3673,,,,,8.3778,25.4371,,,,,,,,,,,,21.5484,1.7500,36.2722,8.3359,3.0132,7.4100,,,,11.0699,,,,,4.4152,,,6.5650
0.52564980,,,,,2.8472,,,,,0.0877,29.9270,,,,,,,,,,,,11.8403,0.3792,28.7370,1.7006,10.7367,8.9037,,,,6.7918,,,,,3.8493,,,7.1601
0.52602580,,,,,1.9941,,,,,20.8183,43.0104,,,,,,,,,,,,14.4299,0.8156,19.3140,21.4219,11.6392,1.6869,,,,3.2180,,,,,1.0080,,,4.4781
0.52640181,,,,,6.6480,,,,,44.6670,23.4741,,,,,,,,,,,,34.7701,1.0229,25.8657,34.1884,14.5584,6.4767,,,,1.8065,,,,,1.7841,,,5.7857
0.52677781,,,,,0.2601,,,,,110.9523,71.4895,,,,,,,,,,,,13.6604,2.2306,78.1386,10.6004,7.4242,29.8256,,,,1.2563,,,,,6.3543,,,3.6553
0.52715381,,,,,7.0811,,,,,66.8388,9.6846,,,,,,,,,,,,8.6890,4.4120,14.8934,4.2246,7.0376,35.2607,,,,1.1138,,,,,15.9426,,,0.9505
0.52752981,,,,,3.5029,,,,,14.2221,11.8598,,,,,,,,,,,,8.8680,13.9846,8.9098,2.9807,6.1701,7.5096,,,,8.7760,,,,,21.4796,,,5.5373
0.52790581,,,,,14.4983,,,,,34.8029,4.6924,,,,,,,,,,,,18.4487,8.4249,14.3945,2.3310,6.8925,0.2066,,,,10.9895,,,,,18.3737,,,6.7449
0.52828181,,,,,3.9132,,,,,5.5518,8.1376,,,,,,,,,,,,2.7225,1.8945,3.4223,34.5571,2.7906,2.1356,,,,0.6698,,,,,8.8824,,,2.4364
0.52865781,,,,,6.5656,,,,,126.8131,88.5252,,,,,,,,,,,,2.6036,1.7703,2.5586,23.4373,2.5798,4.8000,,,,4.2370,,,,,3.4788,,,6.9941
0.52903381,,,,,1.2814,,,,,49.2507,64.1985,,,,,,,,,,,,3.3949,4.5234,19.6233,1.0267,8.9451,0.3511,,,,7.1391,,,,,5.2736,,,6.5343
0.52940982,,,,,2.0494,,,,,21.5806,6.8541,,,,,,,,,,,,0.5290,8.7288,19.7025,7.5886,18.9260,2.1286,,,,4.5102,,,,,6.8231,,,11.9224
0.52978582,,,,,0.0436,,,,,20.5445,5.6017,,,,,,,,,,,,7.2570,5.3988,21.0673,9.5881,7.6739,4.2419,,,,10.8097,,,,,0.3736,,,30.1541
0.25604045,,,,,,,,,,32.5145,37.3372,,,,,,,,,,,,8.5201,5.6743,32.1287,3.7835,2.3733,10.4722,,,,2.4925,,,,,,,,31.7796
0.25622204,,,,,,,,,,26.2285,54.9326,,,,,,,,,,,,0.3257,7.0637,22.2798,13.2831,18.4141,5.3615,,,,4.3634,,,,,,,,18.2478
0.25640362,,,,,,,,,,17.1187,22.9197,,,,,,,,,,,,6.0804,6.1170,10.8139,38.5230,19.6318,2.5106,,,,3.4675,,,,,,,,0.6797
0.25658521,,,,,,,,,,95.9574,14.1794,,,,,,,,,,,,5.3368,9.8697,41.8544,22.7838,14.7785,3.1785,,,,8.5025,,,,,,,,3.1636
