sample,cx_svg,cy_svg,rx_svg,ry_svg,r_eq_svg,rx_mm,ry_mm,r_eq_mm,area_mm2,dist_svg,dist_mm,aspect,mm_per_svg,dist_norm,zone
RSR2_Repeat,212.9911,196.6999,2.9302,2.5934,2.7567,0.0417,0.03691,0.03923,0.0048353,30.908,0.43987,1.1299,0.0142314,0.09203109896685482,Near
RSR2_Repeat,207.4248,187.2129,1.4903,1.3632,1.4253,0.02121,0.0194,0.02028,0.0012926,25.3224,0.36037,1.0932,0.0142314,0.07539783830378402,Near
RSR2_Repeat,210.7819,179.4554,1.8668,1.8773,1.8721,0.02657,0.02672,0.02664,0.0022299,28.6636,0.40792,0.9944,0.0142314,0.08534641119094147,Near
RSR2_Repeat,198.3458,195.2967,1.4689,1.5386,1.5034,0.0209,0.0219,0.0214,0.0014381,16.2599,0.2314,0.9547,0.0142314,0.048414295816787245,Near
RSR2_Repeat,211.1215,208.3123,1.2774,1.2774,1.2774,0.01818,0.01818,0.01818,0.0010382,29.0622,0.4136,1.0,0.0142314,0.08653480012888162,Near
RSR2_Repeat,211.3653,212.2407,1.3045,1.4134,1.3579,0.01856,0.02011,0.01932,0.0011731,29.314,0.41718,0.923,0.0142314,0.08728381991723122,Near
RSR2_Repeat,227.9402,219.1119,3.4644,3.2902,3.3762,0.0493,0.04682,0.04805,0.0072526,45.9029,0.65326,1.0529,0.0142314,0.13667728126739168,Near
RSR2_Repeat,227.6365,227.2794,1.8327,1.8193,1.826,0.02608,0.02589,0.02599,0.0021215,45.6159,0.64918,1.0074,0.0142314,0.13582364977675862,Near
RSR2_Repeat,222.1638,229.3889,1.5211,1.6451,1.5819,0.02165,0.02341,0.02251,0.0015922,40.1476,0.57136,0.9246,0.0142314,0.11954188443336025,Near
RSR2_Repeat,216.9084,246.2464,2.0322,2.0515,2.0418,0.02892,0.0292,0.02906,0.0026527,34.9266,0.49706,0.9906,0.0142314,0.10399658547403746,Near
RSR2_Repeat,212.5343,246.1004,1.258,1.2259,1.2418,0.0179,0.01745,0.01767,0.0009813,30.5523,0.4348,1.0262,0.0142314,0.0909703363057005,Near
RSR2_Repeat,227.9208,246.1302,1.7032,1.5483,1.6239,0.02424,0.02203,0.02311,0.0016779,45.9388,0.65377,1.1,0.0142314,0.13678398520372081,Near
RSR2_Repeat,242.2816,243.6057,1.2774,1.2689,1.2731,0.01818,0.01806,0.01812,0.0010313,60.2943,0.85807,1.0067,0.0142314,0.17952832675674432,Near
RSR2_Repeat,245.0492,256.3879,1.258,1.2387,1.2483,0.0179,0.01763,0.01777,0.0009915,63.2883,0.90068,1.0156,0.0142314,0.18844333602534113,Near
RSR2_Repeat,242.8041,257.9749,0.9871,1.0064,0.9967,0.01405,0.01432,0.01418,0.0006321,61.2055,0.87104,0.9808,0.0142314,0.18224195431397738,Near
RSR2_Repeat,237.4043,254.1428,1.3935,1.2774,1.3342,0.01983,0.01818,0.01899,0.0011326,55.5093,0.78998,1.0909,0.0142314,0.16528230513978215,Near
RSR2_Repeat,241.1203,252.3622,1.1612,1.1612,1.1612,0.01653,0.01653,0.01653,0.000858,59.1596,0.84193,1.0,0.0142314,0.17615146100703408,Near
RSR2_Repeat,247.4104,249.3237,1.4516,1.3741,1.4123,0.02066,0.01956,0.0201,0.0012691,65.4349,0.93123,1.0563,0.0142314,0.1948351110348608,Near
RSR2_Repeat,252.7521,250.272,1.6451,1.7419,1.6928,0.02341,0.02479,0.02409,0.0018233,70.7785,1.00728,0.9444,0.0142314,0.2107465509521757,Mid
RSR2_Repeat,240.0945,239.6853,3.0386,2.6515,2.8385,0.04324,0.03773,0.0404,0.0051264,58.0993,0.82684,1.146,0.0142314,0.17299427983211915,Near
RSR2_Repeat,242.5428,232.0405,2.4483,2.2064,2.3242,0.03484,0.0314,0.03308,0.0034371,60.532,0.86146,1.1096,0.0142314,0.1802375940982262,Near
RSR2_Repeat,236.5915,234.2468,1.8967,1.6645,1.7768,0.02699,0.02369,0.02529,0.0020087,54.5851,0.77682,1.1395,0.0142314,0.16252892513568137,Near
RSR2_Repeat,236.5914,223.9311,1.8967,1.9161,1.9064,0.02699,0.02727,0.02713,0.0023123,54.564,0.77652,0.9899,0.0142314,0.16246615811431128,Near
RSR2_Repeat,244.9282,221.8505,2.3854,2.0806,2.2278,0.03395,0.02961,0.0317,0.0031578,62.8965,0.89511,1.1465,0.0142314,0.18727796166190333,Near
RSR2_Repeat,244.9282,215.2948,2.3854,2.2688,2.3264,0.03395,0.03229,0.03311,0.0034435,62.8831,0.89492,1.0514,0.0142314,0.18723820921503564,Near
RSR2_Repeat,239.7268,219.0926,2.0902,1.8773,1.9809,0.02975,0.02672,0.02819,0.0024968,57.6895,0.821,1.1134,0.0142314,0.17177241514944827,Near
RSR2_Repeat,231.83,238.0969,1.6254,1.5884,1.6068,0.02313,0.0226,0.02287,0.0016427,49.8315,0.70917,1.0233,0.0142314,0.14837496181672866,Near
RSR2_Repeat,247.1212,192.4019,3.6108,3.2101,3.4046,0.05139,0.04568,0.04845,0.0073752,65.0293,0.92546,1.1248,0.0142314,0.19362789199050962,Near
RSR2_Repeat,250.0312,176.3696,2.7176,3.0859,2.8959,0.03868,0.04392,0.04121,0.0053359,67.9065,0.96641,0.8807,0.0142314,0.20219559040752533,Mid
RSR2_Repeat,234.8327,174.0644,2.7574,2.6674,2.712,0.03924,0.03796,0.0386,0.0046798,52.7053,0.75007,1.0337,0.0142314,0.15693219906351605,Near
RSR2_Repeat,237.6102,179.3667,2.7774,2.6349,2.7052,0.03953,0.0375,0.0385,0.0046564,55.4916,0.78973,1.0541,0.0142314,0.16522999928864043,Near
RSR2_Repeat,238.7927,184.4783,1.95,1.9358,1.9429,0.02775,0.02755,0.02765,0.0024019,56.6846,0.8067,1.0074,0.0142314,0.1687805204641412,Near
RSR2_Repeat,216.9722,179.3628,1.9358,1.7847,1.8587,0.02755,0.0254,0.02645,0.0021983,34.8538,0.49602,1.0846,0.0142314,0.10377899313328787,Near
RSR2_Repeat,216.7004,174.4434,1.3506,1.3807,1.3655,0.01922,0.01965,0.01943,0.0011865,34.5719,0.49201,0.9782,0.0142314,0.10294000728097448,Near
RSR2_Repeat,218.908,191.524,1.7365,1.6369,1.686,0.02471,0.0233,0.02399,0.0018086,36.8144,0.52392,1.0609,0.0142314,0.10961632612070517,Near
RSR2_Repeat,258.0306,204.7978,2.928,2.6331,2.7766,0.04167,0.03747,0.03951,0.0049054,75.964,1.08108,1.112,0.0142314,0.22618723820921505,Mid
RSR2_Repeat,251.7323,198.4574,2.2328,1.9379,2.0802,0.03178,0.02758,0.0296,0.0027532,69.6528,0.99126,1.1522,0.0142314,0.20739479201101352,Mid
RSR2_Repeat,258.4518,198.1592,2.2539,1.8503,2.0422,0.03208,0.02633,0.02906,0.0026536,76.3717,1.08688,1.2181,0.0142314,0.22740073395570323,Mid
RSR2_Repeat,258.3676,193.5704,1.8747,1.7273,1.7995,0.02668,0.02458,0.02561,0.0020604,76.278,1.08555,1.0854,0.0142314,0.2271224668276292,Mid
RSR2_Repeat,263.1492,202.8704,2.1907,1.9274,2.0548,0.03118,0.02743,0.02924,0.0026866,81.0787,1.15387,1.1366,0.0142314,0.24141660982764174,Mid
RSR2_Repeat,264.4341,228.3057,3.0122,2.9701,2.9911,0.04287,0.04227,0.04257,0.0056925,82.4156,1.17289,1.0142,0.0142314,0.24539603898250473,Mid
RSR2_Repeat,272.9863,218.9188,2.2539,2.0511,2.1501,0.03208,0.02919,0.0306,0.0029415,90.9485,1.29433,1.0989,0.0142314,0.27080412923311253,Mid
RSR2_Repeat,268.0783,225.5391,1.5588,1.608,1.5832,0.02218,0.02288,0.02253,0.0015949,86.0541,1.22467,0.9694,0.0142314,0.2562296268709803,Mid
RSR2_Repeat,272.586,227.9686,1.3481,1.4534,1.3998,0.01919,0.02068,0.01992,0.0012467,90.5668,1.2889,0.9275,0.0142314,0.26966804614631407,Mid
RSR2_Repeat,271.1115,224.0685,1.4745,1.4713,1.4729,0.02098,0.02094,0.02096,0.0013804,89.0843,1.2678,1.0022,0.0142314,0.2652534323099519,Mid
RSR2_Repeat,265.4031,220.1537,2.2539,2.1064,2.1789,0.03208,0.02998,0.03101,0.0030208,83.3679,1.18644,1.07,0.0142314,0.2482310161143866,Mid
RSR2_Repeat,262.9596,213.1603,2.8016,2.8226,2.8121,0.03987,0.04017,0.04002,0.0050315,80.9101,1.15147,0.9925,0.0142314,0.24091447365668112,Mid
RSR2_Repeat,268.6259,216.4609,2.1064,2.4579,2.2754,0.02998,0.03498,0.03238,0.0032943,86.5832,1.2322,0.857,0.0142314,0.2578050791073693,Mid
RSR2_Repeat,252.8869,242.9078,3.1815,3.2225,3.2019,0.04528,0.04586,0.04557,0.0065232,70.8983,1.00898,0.9873,0.0142314,0.21110223073993947,Mid
RSR2_Repeat,259.6317,239.2265,2.5961,2.718,2.6563,0.03695,0.03868,0.0378,0.0044896,77.6355,1.10486,0.9552,0.0142314,0.23116257076981658,Mid
RSR2_Repeat,268.5143,234.8081,2.3161,2.2257,2.2705,0.03296,0.03168,0.03231,0.00328,86.5091,1.23115,1.0406,0.0142314,0.25758539453257395,Mid
RSR2_Repeat,271.9503,238.5729,1.6289,1.5391,1.5834,0.02318,0.0219,0.02253,0.0015952,89.9527,1.28016,1.0584,0.0142314,0.26783943359039913,Mid
RSR2_Repeat,267.9799,245.7776,2.3416,2.1719,2.2552,0.03332,0.03091,0.03209,0.0032359,85.997,1.22386,1.0781,0.0142314,0.2560601559132811,Mid
RSR2_Repeat,272.6629,247.7269,1.8325,1.5967,1.7106,0.02608,0.02272,0.02434,0.0018618,90.6841,1.29056,1.1477,0.0142314,0.2700153569978952,Mid
RSR2_Repeat,260.4461,260.0895,2.2398,2.1146,2.1763,0.03187,0.03009,0.03097,0.0030135,78.9732,1.1239,1.0592,0.0142314,0.23514618439277088,Mid
RSR2_Repeat,268.0562,261.4151,1.6035,1.6035,1.6035,0.02282,0.02282,0.02282,0.0016359,86.6852,1.23365,1.0,0.0142314,0.25810845304399127,Mid
RSR2_Repeat,273.2993,257.0653,2.0107,1.9161,1.9628,0.02862,0.02727,0.02793,0.0024513,91.5141,1.30238,1.0494,0.0142314,0.2724883776398763,Mid
RSR2_Repeat,261.4641,247.8135,2.6979,2.4585,2.5754,0.03839,0.03499,0.03665,0.0042203,79.4855,1.13119,1.0974,0.0142314,0.2366714230120638,Mid
RSR2_Repeat,280.2731,250.1901,2.2652,2.2405,2.2528,0.03224,0.03189,0.03206,0.0032293,98.2992,1.39894,1.011,0.0142314,0.29269098958485895,Mid
RSR2_Repeat,285.0071,258.1572,1.6035,1.6544,1.6287,0.02282,0.02354,0.02318,0.0016879,103.2682,1.46965,0.9692,0.0142314,0.3074851765217864,Mid
RSR2_Repeat,294.1952,261.0333,2.5961,2.4434,2.5186,0.03695,0.03477,0.03584,0.004036,112.6511,1.60319,1.0625,0.0142314,0.335424869967654,Mid
RSR2_Repeat,300.9908,263.6548,2.6724,2.6215,2.6469,0.03803,0.03731,0.03767,0.0044577,119.6661,1.70302,1.0194,0.0142314,0.3563116424455705,Mid
RSR2_Repeat,296.944,235.0216,2.7488,2.6979,2.7232,0.03912,0.03839,0.03876,0.0047186,114.9391,1.63575,1.0189,0.0142314,0.34223718402035325,Mid
RSR2_Repeat,280.0694,226.2872,2.4688,2.2187,2.3404,0.03513,0.03158,0.03331,0.0034853,98.0467,1.39535,1.1127,0.0142314,0.29193987756246365,Mid
RSR2_Repeat,290.8674,215.0302,3.3278,3.0171,3.1686,0.04736,0.04294,0.04509,0.0063884,108.8216,1.54869,1.103,0.0142314,0.3240221944187564,Mid
RSR2_Repeat,274.3955,200.2799,3.6632,3.6905,3.6768,0.05213,0.05252,0.05233,0.0086019,92.3197,1.31384,0.9926,0.0142314,0.2748860778562133,Mid
RSR2_Repeat,285.7961,188.2666,3.2578,3.0797,3.1675,0.04636,0.04383,0.04508,0.0063838,103.6956,1.47574,1.0579,0.0142314,0.30875934705559904,Mid
RSR2_Repeat,285.7197,194.6805,2.4688,2.3161,2.3912,0.03513,0.03296,0.03403,0.0036383,103.6324,1.47484,1.0659,0.0142314,0.30857104599148877,Mid
RSR2_Repeat,281.1384,179.5112,2.1125,2.1125,2.1125,0.03006,0.03006,0.03006,0.0028395,99.0201,1.4092,1.0,0.0142314,0.2948376217157156,Mid
RSR2_Repeat,277.4734,182.8709,2.367,2.0107,2.1816,0.03369,0.02862,0.03105,0.0030283,95.3619,1.35714,1.1772,0.0142314,0.2839454512739613,Mid
RSR2_Repeat,275.539,172.741,3.4869,3.1306,3.3039,0.04962,0.04455,0.04702,0.0069456,93.4253,1.32958,1.1138,0.0142314,0.27817925424409673,Mid
RSR2_Repeat,296.4094,172.9956,5.0649,4.4032,4.7225,0.07208,0.06266,0.06721,0.01419,114.2896,1.6265,1.1503,0.0142314,0.34030186752810915,Mid
RSR2_Repeat,303.256,200.7635,2.9524,2.5961,2.7685,0.04202,0.03695,0.0394,0.0048769,121.1811,1.72458,1.1373,0.0142314,0.3608224990480335,Mid
RSR2_Repeat,319.3617,207.3865,4.6831,3.9959,4.3259,0.06665,0.05687,0.06156,0.011907,137.3002,1.95398,1.172,0.0142314,0.4088183480556869,Mid
RSR2_Repeat,328.4507,242.5411,3.8647,3.1327,3.4795,0.055,0.04458,0.04952,0.0077034,146.4611,2.08435,1.2336,0.0142314,0.4360948033090774,Mid
RSR2_Repeat,318.9333,240.4001,4.8095,4.4376,4.6198,0.06845,0.06315,0.06575,0.0135799,136.9393,1.94884,1.0838,0.0142314,0.40774293975621284,Mid
RSR2_Repeat,316.0079,254.4152,4.0658,4.1747,4.1199,0.05786,0.05941,0.05863,0.0107998,134.0743,1.90807,0.9739,0.0142314,0.39921290155201916,Mid
RSR2_Repeat,314.942,269.8025,2.9997,2.8014,2.8989,0.04269,0.03987,0.04126,0.005347,134.2613,1.91073,1.0708,0.0142314,0.39976943580816726,Mid
RSR2_Repeat,327.3623,270.0008,3.0245,2.9997,3.0121,0.04304,0.04269,0.04287,0.0057728,146.5976,2.08629,1.0083,0.0142314,0.4365006967139372,Mid
RSR2_Repeat,347.1271,229.6418,4.5898,3.9396,4.2523,0.06532,0.05607,0.06052,0.0115051,165.1111,2.34977,1.165,0.0142314,0.4916268793492315,Mid
RSR2_Repeat,356.0421,212.3286,3.5401,3.1467,3.3376,0.05038,0.04478,0.0475,0.0070879,173.9907,2.47614,1.125,0.0142314,0.5180664409843543,Mid
RSR2_Repeat,346.1711,208.5955,4.9708,4.8765,4.9234,0.07074,0.0694,0.07007,0.0154235,164.1121,2.33555,1.0193,0.0142314,0.4886517225362898,Mid
RSR2_Repeat,361.3426,201.1747,4.9237,4.7116,4.8165,0.07007,0.06705,0.06855,0.0147607,179.2684,2.55125,1.045,0.0142314,0.5337812109013762,Mid
RSR2_Repeat,501.8219,237.6183,5.1159,5.3427,5.228,0.07281,0.07603,0.0744,0.0173911,319.8219,4.55152,0.9575,0.0142314,0.9522845103544663,Far
RSR2_Repeat,504.1199,225.9994,5.4939,5.6703,5.5814,0.07819,0.0807,0.07943,0.0198214,322.0961,4.58389,0.9689,0.0142314,0.9590570719602978,Far
RSR2_Repeat,491.4529,225.3453,4.3346,4.4606,4.3972,0.06169,0.06348,0.06258,0.0123026,309.4278,4.4036,0.9718,0.0142314,0.9213361843509262,Far
RSR2_Repeat,491.5511,235.6778,3.503,3.4022,3.4522,0.04985,0.04842,0.04913,0.007583,309.5472,4.4053,1.0296,0.0142314,0.9216918641386901,Far
RSR2_Repeat,489.5712,242.4447,3.125,2.9486,3.0355,0.04447,0.04196,0.0432,0.0058628,307.5811,4.37732,1.0598,0.0142314,0.9158377932789074,Far
RSR2_Repeat,486.2474,253.2936,3.0494,2.6713,2.8541,0.0434,0.03802,0.04062,0.005183,304.2829,4.33038,1.1415,0.0142314,0.9060168466685357,Far
RSR2_Repeat,475.8394,255.1837,3.4778,3.3014,3.3884,0.04949,0.04698,0.04822,0.0073054,293.8945,4.18254,1.0534,0.0142314,0.8750852585373611,Far
RSR2_Repeat,455.4207,276.5738,5.8531,4.9245,5.3687,0.0833,0.07008,0.0764,0.0183397,274.6211,3.90825,1.1886,0.0142314,0.8176973708986981,Far
RSR2_Repeat,460.0075,255.3563,3.9677,3.9677,3.9677,0.05647,0.05647,0.05647,0.0100168,278.0666,3.95729,1.0,0.0142314,0.8279576866586603,Far
RSR2_Repeat,460.2285,234.9376,3.6259,2.8018,3.1873,0.0516,0.03987,0.04536,0.006464,278.2231,3.95951,1.2941,0.0142314,0.8284221626167989,Far
RSR2_Repeat,457.6739,242.489,3.2139,2.8568,3.0301,0.04574,0.04066,0.04312,0.0058418,275.6839,3.92338,1.125,0.0142314,0.8208629210097957,Far
RSR2_Repeat,455.394,249.3136,2.2799,2.075,2.1751,0.03245,0.02953,0.03095,0.0030101,273.418,3.89113,1.0987,0.0142314,0.8141154662125124,Far
RSR2_Repeat,476.6823,239.4961,3.7358,3.4648,3.5978,0.05317,0.04931,0.0512,0.0082359,294.6862,4.19381,1.0782,0.0142314,0.8774432063068303,Far
RSR2_Repeat,460.2285,225.5107,3.2688,3.049,3.157,0.04652,0.04339,0.04493,0.0063416,278.2038,3.95924,1.0721,0.0142314,0.8283656722975659,Far
RSR2_Repeat,481.1049,200.3492,3.049,3.049,3.049,0.04339,0.04339,0.04339,0.0059153,299.0287,4.25561,1.0,0.0142314,0.8903732127090664,Far
RSR2_Repeat,494.2649,202.7001,3.6534,3.104,3.3675,0.05199,0.04417,0.04792,0.0072154,312.1936,4.44296,1.177,0.0142314,0.9295712175546805,Far
RSR2_Repeat,515.0205,202.0102,3.1168,2.7029,2.9025,0.04436,0.03847,0.04131,0.0053602,332.9477,4.73832,1.1532,0.0142314,0.9913674423275685,Far
RSR2_Repeat,510.1498,190.663,2.5568,2.3133,2.432,0.03639,0.03292,0.03461,0.0037633,328.0538,4.66868,1.1053,0.0142314,0.9767971244335276,Far
RSR2_Repeat,511.1934,175.2406,6.3833,6.3289,6.356,0.09084,0.09007,0.09046,0.0257049,329.0659,4.68308,1.0086,0.0142314,0.9798099414592915,Far
RSR2_Repeat,460.7488,179.3682,4.1619,3.9211,4.0397,0.05923,0.0558,0.05749,0.0103837,278.6298,3.9653,1.0614,0.0142314,0.8296335661292414,Far
RSR2_Repeat,456.3633,189.2398,4.3855,4.3683,4.3769,0.06241,0.06217,0.06229,0.0121892,274.2645,3.90318,1.0039,0.0142314,0.8166366082375438,Far
RSR2_Repeat,459.6137,198.9051,4.6091,3.8524,4.2138,0.06559,0.05482,0.05997,0.0112976,277.5347,3.94972,1.1964,0.0142314,0.8263738654860887,Far
RSR2_Repeat,438.5813,204.796,4.2307,3.818,4.019,0.06021,0.05433,0.0572,0.0102776,256.5143,3.65057,1.1081,0.0142314,0.7637846840098921,Far
RSR2_Repeat,424.6674,199.593,3.5084,3.5772,3.5426,0.04993,0.05091,0.05042,0.0079854,242.5898,3.4524,0.9808,0.0142314,0.7223228819268638,Far
RSR2_Repeat,421.7791,238.6259,4.4027,3.7492,4.0628,0.06266,0.05336,0.05782,0.0105027,239.7813,3.41243,1.1743,0.0142314,0.7139602224463237,Far
RSR2_Repeat,416.8835,248.5476,4.0243,3.8524,3.9374,0.05727,0.05482,0.05603,0.0098643,234.9061,3.34305,1.0446,0.0142314,0.6994443026374701,Far
RSR2_Repeat,425.7974,256.7115,3.6388,3.6743,3.6565,0.05179,0.05229,0.05204,0.0085071,243.8875,3.47087,0.9903,0.0142314,0.726187238209215,Far
RSR2_Repeat,411.6943,266.3862,3.2128,2.911,3.0582,0.04572,0.04143,0.04352,0.0059509,230.2223,3.27639,1.1037,0.0142314,0.6854974704890388,Far
RSR2_Repeat,428.3534,283.1767,4.4908,3.9051,4.1877,0.06391,0.05557,0.0596,0.0111584,248.4445,3.53572,1.15,0.0142314,0.7397553759953803,Far
RSR2_Repeat,433.9765,270.5456,3.8173,3.5549,3.6837,0.05433,0.05059,0.05242,0.0086343,252.7442,3.59691,1.0738,0.0142314,0.7525577561208306,Far
RSR2_Repeat,437.7699,262.2191,4.032,4.1036,4.0677,0.05738,0.0584,0.05789,0.0105277,256.0344,3.64374,0.9826,0.0142314,0.7623556881567,Far
RSR2_Repeat,450.1762,258.7877,3.4117,3.4314,3.4215,0.04855,0.04883,0.04869,0.0074488,268.3111,3.81845,0.9943,0.0142314,0.798909109168588,Far
RSR2_Repeat,469.8997,275.3693,3.1835,2.9782,3.0791,0.04531,0.04238,0.04382,0.0060326,288.9384,4.11201,1.069,0.0142314,0.8603287318132554,Far
RSR2_Repeat,479.967,292.5142,3.5906,3.572,3.5813,0.0511,0.05083,0.05097,0.0081607,300.8417,4.28141,1.0052,0.0142314,0.8957711765468932,Far
RSR2_Repeat,514.0927,301.1172,4.1009,3.8299,3.9631,0.05836,0.05451,0.0564,0.0099934,335.8471,4.77958,1.0707,0.0142314,1.0,Far
RSR2_Repeat,490.9227,295.4126,3.6224,3.3149,3.4652,0.05155,0.04718,0.04932,0.0076404,312.0945,4.44155,1.0928,0.0142314,0.9292762125542412,Far
RSR2_Repeat,516.1346,234.1149,3.6823,3.0994,3.3783,0.0524,0.04411,0.04808,0.0072617,334.1274,4.75511,1.1881,0.0142314,0.9948803032902472,Far
RSR2_Repeat,495.4678,217.6948,3.5199,3.2403,3.3772,0.05009,0.04611,0.04806,0.0072571,313.4271,4.46052,1.0863,0.0142314,0.9332451805388757,Far
RSR2_Repeat,409.8769,232.345,4.3436,4.3957,4.3696,0.06182,0.06256,0.06219,0.0121487,227.8663,3.24286,0.9882,0.0142314,0.6784822097339096,Far
RSR2_Repeat,386.7258,223.4095,5.3364,5.0049,5.168,0.07594,0.07123,0.07355,0.0169937,204.697,2.91313,1.0662,0.0142314,0.6094949765460563,Far
RSR2_Repeat,431.3557,183.2893,6.488,5.6566,6.0581,0.09233,0.0805,0.08621,0.0233514,249.2447,3.54711,1.147,0.0142314,0.7421384305733977,Far
RSR2_Repeat,425.9953,170.3365,3.2314,2.9308,3.0775,0.04599,0.04171,0.0438,0.006026,243.9007,3.47106,1.1026,0.0142314,0.7262269906560828,Far
RSR2_Repeat,415.324,162.9375,5.1102,4.9191,5.0137,0.07272,0.07001,0.07135,0.0159945,233.4773,3.32272,1.0388,0.0142314,0.6951907908226246,Far
RSR2_Repeat,408.5781,286.6478,7.5306,4.7502,5.981,0.10717,0.0676,0.08512,0.0227612,229.3578,3.26409,1.5853,0.0142314,0.6829240226128656,Far
RSR2_Repeat,491.7183,175.3401,3.2206,2.9728,3.0942,0.04583,0.04231,0.04404,0.0060918,309.5911,4.40592,1.0833,0.0142314,0.9218215826495215,Far
RSR2_Repeat,367.0615,252.0513,4.6977,4.7438,4.7207,0.06685,0.06751,0.06718,0.0141793,185.0918,2.63412,0.9903,0.0142314,0.5511195544378376,Mid
RSR2_Repeat,361.2124,266.1905,5.8491,5.7109,5.7796,0.08324,0.08127,0.08225,0.0212541,179.8642,2.55972,1.0242,0.0142314,0.5355533331380581,Mid
RSR2_Repeat,380.3255,257.1405,5.1583,5.0892,5.1236,0.07341,0.07243,0.07292,0.0167031,198.4421,2.82411,1.0136,0.0142314,0.5908699090715084,Mid
RSR2_Repeat,384.8644,243.8987,3.4749,3.4088,3.4417,0.04945,0.04851,0.04898,0.007537,202.8774,2.88724,1.0194,0.0142314,0.6040781826018186,Far
RSR2_Repeat,396.2381,243.391,5.3835,4.7652,5.0649,0.07662,0.06781,0.07208,0.0163226,214.2501,3.04909,1.1298,0.0142314,0.637940990630976,Far
RSR2_Repeat,309.9893,183.3761,5.9926,5.4457,5.7126,0.08528,0.0775,0.0813,0.0207642,127.8788,1.8199,1.1004,0.0142314,0.38076567397135314,Mid
RSR2_Repeat,320.8374,173.8679,4.8555,4.7542,4.8045,0.0691,0.06766,0.06838,0.0146876,138.7099,1.97404,1.0213,0.0142314,0.41301536955129947,Mid
RSR2_Repeat,342.6349,175.9738,6.3965,5.6499,6.0116,0.09103,0.08041,0.08555,0.022995,160.5092,2.28428,1.1321,0.0142314,0.4779248385841433,Mid
RSR2_Repeat,335.7198,195.1751,6.3101,4.9702,5.6002,0.0898,0.07073,0.0797,0.0199553,153.6334,2.18642,1.2696,0.0142314,0.4574502362132237,Mid
RSR2_Repeat,349.7694,195.2272,4.4549,3.8809,4.158,0.0634,0.05523,0.05917,0.0110007,167.6831,2.38637,1.1479,0.0142314,0.49928445595638105,Mid
RSR2_Repeat,333.991,207.8384,3.8898,3.544,3.7129,0.05536,0.05044,0.05284,0.0087713,151.9305,2.16219,1.0976,0.0142314,0.452380753120567,Mid
RSR2_Repeat,337.8376,214.8832,3.8465,3.5008,3.6696,0.05474,0.04982,0.05222,0.0085681,155.7914,2.21713,1.0988,0.0142314,0.4638754869674741,Mid
RSR2_Repeat,373.6688,218.7402,4.1153,3.857,3.9841,0.05857,0.05489,0.0567,0.0100995,191.6305,2.72718,1.067,0.0142314,0.570589884466836,Mid
RSR2_Repeat,367.1623,211.0803,3.902,3.4839,3.687,0.05553,0.04958,0.05247,0.0086496,185.1083,2.63436,1.12,0.0142314,0.5511697680549337,Mid
RSR2_Repeat,384.0058,189.7128,4.1061,3.6711,3.8825,0.05844,0.05225,0.05525,0.0095913,201.9081,2.87344,1.1185,0.0142314,0.6011908996187949,Far
RSR2_Repeat,378.4186,170.948,4.1623,3.5874,3.8642,0.05924,0.05105,0.05499,0.0095008,196.3205,2.79392,1.1603,0.0142314,0.5845534544876327,Mid
RSR2_Repeat,363.954,163.1063,4.7832,4.2543,4.511,0.06807,0.06054,0.0642,0.0129477,182.1762,2.59263,1.1243,0.0142314,0.5424388753823558,Mid
RSR2_Repeat,371.0828,167.0157,2.7136,2.6906,2.702,0.03862,0.03829,0.03845,0.0046454,189.0987,2.69115,1.0085,0.0142314,0.5630515652002895,Mid
RSR2_Repeat,366.6787,183.3027,4.3855,4.1085,4.2448,0.06241,0.05847,0.06041,0.0114645,184.568,2.62667,1.0674,0.0142314,0.549560840073814,Mid
RSR2_Repeat,366.0468,236.1539,3.907,3.5864,3.7433,0.0556,0.05104,0.05327,0.0089155,184.0441,2.61921,1.0894,0.0142314,0.5480000334757447,Mid
RSR2_Repeat,376.0424,237.7428,4.2832,4.1614,4.2219,0.06096,0.05922,0.06008,0.0113411,194.0429,2.76151,1.0293,0.0142314,0.5777725239456186,Mid
RSR2_Repeat,398.7076,255.9428,5.5798,4.9215,5.2403,0.07941,0.07004,0.07458,0.0174729,216.7873,3.08519,1.1338,0.0142314,0.645493955535842,Far
RSR2_Repeat,409.8769,258.4749,4.3436,3.7547,4.0384,0.06182,0.05343,0.05747,0.0103771,228.0206,3.24506,1.1568,0.0142314,0.6789425012239569,Far
RSR2_Repeat,387.6733,265.3745,4.2005,3.9228,4.0593,0.05978,0.05583,0.05777,0.0104845,206.1876,2.93434,1.0708,0.0142314,0.6139326049569209,Far
RSR2_Repeat,418.3431,273.233,3.436,3.3407,3.388,0.0489,0.04754,0.04822,0.0073037,237.3935,3.37845,1.0285,0.0142314,0.7068508111591395,Far
RSR2_Repeat,442.1549,256.3325,3.1347,2.9915,3.0623,0.04461,0.04257,0.04358,0.0059668,260.2334,3.70349,1.0479,0.0142314,0.7748567865795739,Far
RSR2_Repeat,434.1299,229.2696,3.5736,3.0754,3.3151,0.05086,0.04377,0.04718,0.0069928,252.113,3.58793,1.162,0.0142314,0.7506789299478197,Far
RSR2_Repeat,423.5972,229.8878,4.2005,3.6936,3.9389,0.05978,0.05256,0.05606,0.0098718,241.5816,3.43805,1.1373,0.0142314,0.7193205260713285,Far
